Age,English,Experience,Projects,Education,Python,Docker,Redis,RabbitMQ,AI,Hired,BackendSkill,ProjectCompletionExperience,InternationalExperience
45,503,3,2,1,91,0,0,0,0,0,45.5,0.6666666666666666,1509
29,750,7,8,1,78,0,1,0,0,0,39.2,1.1428571428571428,5250
42,762,14,15,0,84,0,1,0,1,1,42.2,1.0714285714285714,10668
22,799,3,3,1,75,0,1,0,0,0,37.7,1.0,2397
31,652,11,12,0,71,1,0,0,0,0,35.8,1.0909090909090908,7172
40,651,13,12,1,62,0,0,0,0,0,31.0,0.9230769230769231,8463
42,695,2,3,1,81,0,0,0,0,0,40.5,1.5,1390
33,661,4,4,0,66,1,0,0,0,0,33.3,1.0,2644
38,677,2,4,1,68,0,0,1,0,0,34.0,2.0,1354
30,645,14,12,0,73,0,0,0,0,0,36.5,0.8571428571428571,9030
45,590,3,3,1,67,1,0,0,0,0,33.8,1.0,1770
37,696,2,6,1,79,1,0,1,0,0,39.8,3.0,1392
34,690,3,2,1,76,0,0,0,0,0,38.0,0.6666666666666666,2070
26,519,7,12,1,94,1,0,0,1,1,47.3,1.7142857142857142,3633
39,836,11,15,1,95,0,0,1,0,1,47.5,1.3636363636363635,9196
27,724,8,8,1,59,1,0,1,0,0,29.8,1.0,5792
37,737,2,3,1,79,0,0,0,0,0,39.5,1.5,1474
37,864,13,13,1,70,0,0,0,0,0,35.0,1.0,11232
43,685,14,15,1,74,0,0,0,0,0,37.0,1.0714285714285714,9590
43,716,3,4,1,80,0,0,0,0,0,40.0,1.3333333333333333,2148
40,716,2,2,1,52,1,0,0,0,0,26.3,1.0,1432
34,721,14,11,1,93,0,0,0,1,1,46.5,0.7857142857142857,10094
38,780,14,12,1,65,0,0,0,0,0,32.5,0.8571428571428571,10920
29,489,2,5,1,70,0,0,0,0,0,35.0,2.5,978
38,853,13,12,1,74,0,0,0,0,0,37.0,0.9230769230769231,11089
35,673,13,14,0,65,0,1,0,0,0,32.7,1.0769230769230769,8749
45,547,13,10,1,70,0,0,0,0,0,35.0,0.7692307692307693,7111
26,778,7,8,1,83,0,0,1,0,0,41.5,1.1428571428571428,5446
37,733,12,15,1,85,1,1,0,0,1,43.0,1.25,8796
25,845,2,2,1,82,0,0,1,0,0,41.0,1.0,1690
29,734,3,5,1,91,1,1,1,0,0,46.0,1.6666666666666667,2202
37,745,2,5,1,74,0,1,0,0,0,37.2,2.5,1490
35,754,11,12,1,87,0,0,0,1,1,43.5,1.0909090909090908,8294
44,755,2,3,1,80,0,1,0,0,0,40.2,1.5,1510
28,854,9,11,1,73,0,1,0,0,0,36.7,1.2222222222222223,7686
31,857,2,2,0,69,0,0,1,0,0,34.5,1.0,1714
23,701,5,5,1,74,0,0,1,0,0,37.0,1.0,3505
37,775,2,4,1,85,1,0,1,0,0,42.8,2.0,1550
25,607,3,6,1,100,0,0,1,0,0,50.0,2.0,1821
43,648,11,14,1,76,0,0,0,0,0,38.0,1.2727272727272727,7128
38,790,3,5,0,76,1,1,0,0,0,38.5,1.6666666666666667,2370
24,751,3,5,1,81,1,0,0,1,0,40.8,1.6666666666666667,2253
36,848,13,11,0,66,0,0,0,0,0,33.0,0.8461538461538461,11024
45,744,2,6,1,75,0,0,1,0,0,37.5,3.0,1488
41,786,14,11,1,82,1,0,0,0,0,41.3,0.7857142857142857,11004
38,774,2,3,1,64,0,0,0,0,0,32.0,1.5,1548
37,689,2,5,1,85,0,0,1,1,0,42.5,2.5,1378
31,589,3,6,1,66,0,1,0,0,0,33.2,2.0,1767
27,571,10,13,0,72,0,0,0,0,0,36.0,1.3,5710
27,765,3,3,1,67,0,0,0,0,0,33.5,1.0,2295
34,865,2,3,0,59,0,0,0,0,0,29.5,1.5,1730
43,785,4,4,1,68,0,0,1,0,0,34.0,1.0,3140
41,651,12,15,0,79,0,0,0,0,0,39.5,1.25,7812
43,808,12,13,1,81,0,0,0,0,0,40.5,1.0833333333333333,9696
28,765,3,5,1,96,0,0,1,0,0,48.0,1.6666666666666667,2295
40,846,3,3,1,87,0,0,1,0,0,43.5,1.0,2538
25,818,1,2,1,72,1,0,0,0,0,36.3,2.0,818
38,707,14,11,1,65,1,1,1,0,0,33.0,0.7857142857142857,9898
22,809,3,6,1,62,0,1,0,0,0,31.2,2.0,2427
29,692,10,15,0,75,0,1,0,0,0,37.7,1.5,6920
35,865,2,6,1,78,0,1,1,0,0,39.2,3.0,1730
28,663,9,12,1,71,0,0,0,0,0,35.5,1.3333333333333333,5967
25,759,7,11,1,70,0,0,0,0,0,35.0,1.5714285714285714,5313
25,843,9,11,1,78,0,0,0,0,0,39.0,1.2222222222222223,7587
36,710,4,3,1,70,0,1,0,0,0,35.2,0.75,2840
23,872,2,2,1,68,0,0,0,0,0,34.0,1.0,1744
34,625,2,2,1,62,0,0,0,0,0,31.0,1.0,1250
36,664,2,3,0,76,0,0,1,0,0,38.0,1.5,1328
40,679,3,2,1,73,0,0,1,0,0,36.5,0.6666666666666666,2037
43,820,2,6,1,79,0,0,0,0,0,39.5,3.0,1640
31,657,13,14,1,88,0,0,0,1,1,44.0,1.0769230769230769,8541
36,749,4,3,1,91,0,0,0,0,0,45.5,0.75,2996
28,723,3,2,0,67,1,0,0,0,0,33.8,0.6666666666666666,2169
43,650,13,15,1,64,0,1,1,0,0,32.2,1.1538461538461537,8450
33,725,3,3,0,80,0,1,0,0,0,40.2,1.0,2175
25,736,2,5,0,83,0,0,0,1,0,41.5,2.5,1472
32,773,3,6,1,83,0,0,0,1,0,41.5,2.0,2319
36,523,2,5,1,81,0,0,1,0,0,40.5,2.5,1046
23,767,2,5,0,78,0,0,1,0,0,39.0,2.5,1534
36,950,12,15,1,76,0,0,0,0,0,38.0,1.25,11400
27,566,8,10,1,80,0,0,1,0,0,40.0,1.25,4528
29,771,8,11,1,73,0,1,1,0,0,36.7,1.375,6168
43,749,12,11,1,76,0,0,0,0,0,38.0,0.9166666666666666,8988
37,652,13,11,1,70,0,0,0,0,0,35.0,0.8461538461538461,8476
31,727,2,5,1,65,0,1,0,0,0,32.7,2.5,1454
33,885,14,11,1,63,0,0,0,0,0,31.5,0.7857142857142857,12390
40,701,13,12,1,76,1,0,0,0,0,38.3,0.9230769230769231,9113
39,570,14,10,1,73,0,0,0,0,0,36.5,0.7142857142857143,7980
27,861,2,3,1,67,0,1,0,0,0,33.7,1.5,1722
31,539,13,15,1,66,0,0,0,0,0,33.0,1.1538461538461537,7007
33,738,12,11,1,72,0,1,0,0,0,36.2,0.9166666666666666,8856
33,732,3,4,1,68,0,0,0,0,0,34.0,1.3333333333333333,2196
26,648,9,11,1,72,0,1,0,0,0,36.2,1.2222222222222223,5832
44,632,13,14,0,92,0,0,0,0,1,46.0,1.0769230769230769,8216
32,569,13,15,0,89,1,0,0,0,1,44.8,1.1538461538461537,7397
29,678,10,12,0,67,0,0,0,0,0,33.5,1.2,6780
39,802,4,5,1,65,0,0,1,0,0,32.5,1.25,3208
23,700,3,6,1,81,1,0,0,1,0,40.8,2.0,2100
28,715,6,10,1,84,0,0,0,0,0,42.0,1.6666666666666667,4290
30,875,4,2,1,80,0,0,0,0,0,40.0,0.5,3500
32,641,12,11,1,96,1,0,1,0,1,48.3,0.9166666666666666,7692
39,757,13,11,1,73,0,0,0,0,0,36.5,0.8461538461538461,9841
44,598,14,12,1,69,1,0,0,0,0,34.8,0.8571428571428571,8372
22,849,1,4,1,76,0,0,0,0,0,38.0,4.0,849
25,719,3,2,1,61,1,0,1,0,0,30.8,0.6666666666666666,2157
30,702,12,13,1,59,0,0,0,0,0,29.5,1.0833333333333333,8424
33,682,14,11,1,91,0,0,0,0,0,45.5,0.7857142857142857,9548
30,731,12,14,1,56,0,1,0,0,0,28.2,1.1666666666666667,8772
22,712,1,6,1,66,1,0,0,0,0,33.3,6.0,712
36,913,3,6,1,64,0,1,1,0,0,32.2,2.0,2739
22,681,2,4,1,89,0,0,1,1,0,44.5,2.0,1362
33,840,12,10,1,72,0,0,0,0,0,36.0,0.8333333333333334,10080
34,737,13,15,0,74,0,0,0,0,0,37.0,1.1538461538461537,9581
31,685,2,2,1,71,0,0,0,0,0,35.5,1.0,1370
35,822,2,3,1,65,0,0,0,0,0,32.5,1.5,1644
30,716,12,10,1,87,0,0,1,0,0,43.5,0.8333333333333334,8592
25,546,3,6,0,73,0,0,0,0,0,36.5,2.0,1638
36,796,12,10,1,73,0,0,0,0,0,36.5,0.8333333333333334,9552
34,635,4,6,1,86,0,0,0,0,0,43.0,1.5,2540
44,716,2,3,1,81,0,0,0,0,0,40.5,1.5,1432
36,939,4,6,1,63,0,1,0,0,0,31.7,1.5,3756
41,716,2,6,1,74,1,0,1,0,0,37.3,3.0,1432
40,515,4,2,1,72,0,0,0,0,0,36.0,0.5,2060
39,641,3,4,1,81,0,0,0,1,0,40.5,1.3333333333333333,1923
26,707,1,4,1,68,1,0,0,0,0,34.3,4.0,707
40,584,3,2,1,59,0,1,1,0,0,29.7,0.6666666666666666,1752
23,804,5,3,1,58,0,0,1,0,0,29.0,0.6,4020
27,641,8,8,0,69,1,0,0,0,0,34.8,1.0,5128
37,589,11,14,1,75,0,0,0,0,0,37.5,1.2727272727272727,6479
22,600,5,6,1,77,0,0,0,0,0,38.5,1.2,3000
29,617,6,10,0,81,0,0,1,1,0,40.5,1.6666666666666667,3702
23,749,2,5,1,78,1,0,0,0,0,39.3,2.5,1498
42,750,14,15,1,64,0,0,0,0,0,32.0,1.0714285714285714,10500
28,759,3,5,1,80,0,1,0,0,0,40.2,1.6666666666666667,2277
36,819,11,15,1,67,1,0,0,0,0,33.8,1.3636363636363635,9009
36,716,3,2,1,67,0,0,1,0,0,33.5,0.6666666666666666,2148
37,709,2,5,0,82,0,0,0,0,0,41.0,2.5,1418
37,720,2,6,1,67,0,1,0,0,0,33.7,3.0,1440
39,853,4,2,0,81,0,0,0,0,0,40.5,0.5,3412
30,712,3,4,0,67,1,1,0,0,0,34.0,1.3333333333333333,2136
37,678,2,3,1,88,0,0,0,1,0,44.0,1.5,1356
43,683,2,4,0,74,0,0,0,0,0,37.0,2.0,1366
39,796,12,12,1,87,0,0,0,0,1,43.5,1.0,9552
30,643,13,14,1,68,0,1,1,0,0,34.2,1.0769230769230769,8359
30,786,4,4,1,86,0,0,0,1,0,43.0,1.0,3144
41,769,2,5,1,79,0,0,0,0,0,39.5,2.5,1538
38,460,12,14,1,74,0,0,0,0,0,37.0,1.1666666666666667,5520
38,664,14,12,0,77,0,0,0,0,0,38.5,0.8571428571428571,9296
23,694,4,2,0,67,0,0,0,0,0,33.5,0.5,2776
44,875,2,3,0,69,0,1,0,0,0,34.7,1.5,1750
41,603,2,5,1,68,0,0,0,0,0,34.0,2.5,1206
28,678,3,4,1,86,0,0,0,1,0,43.0,1.3333333333333333,2034
22,903,1,2,1,86,0,0,0,0,0,43.0,2.0,903
43,751,13,11,0,67,0,1,0,0,0,33.7,0.8461538461538461,9763
29,753,2,2,1,70,0,0,1,0,0,35.0,1.0,1506
40,537,13,14,1,68,1,0,0,0,0,34.3,1.0769230769230769,6981
35,811,3,2,1,92,0,0,0,1,0,46.0,0.6666666666666666,2433
39,792,14,12,1,83,0,0,1,1,1,41.5,0.8571428571428571,11088
30,823,4,5,1,88,0,0,0,1,0,44.0,1.25,3292
23,765,2,5,1,68,0,1,0,0,0,34.2,2.5,1530
41,727,13,13,1,79,0,0,0,0,0,39.5,1.0,9451
26,665,8,8,0,89,0,1,0,1,0,44.7,1.0,5320
28,507,10,10,1,76,0,0,0,0,0,38.0,1.0,5070
24,741,1,5,1,86,0,0,1,1,0,43.0,5.0,741
27,748,1,6,1,70,0,1,0,0,0,35.2,6.0,748
41,755,12,11,1,65,0,0,0,0,0,32.5,0.9166666666666666,9060
42,747,3,5,1,73,0,0,0,0,0,36.5,1.6666666666666667,2241
39,701,4,2,1,76,0,0,0,0,0,38.0,0.5,2804
31,735,4,3,1,71,1,0,0,0,0,35.8,0.75,2940
39,652,2,4,1,79,0,1,0,0,0,39.7,2.0,1304
22,675,2,5,1,80,0,0,0,0,0,40.0,2.5,1350
22,678,3,5,1,83,1,0,1,0,0,41.8,1.6666666666666667,2034
30,644,13,11,1,72,0,0,1,0,0,36.0,0.8461538461538461,8372
40,813,14,10,1,75,0,0,0,0,0,37.5,0.7142857142857143,11382
33,802,13,14,0,81,1,0,0,0,1,40.8,1.0769230769230769,10426
37,720,12,14,1,73,1,0,0,0,0,36.8,1.1666666666666667,8640
35,623,13,13,0,75,0,1,1,0,1,37.7,1.0,8099
23,711,3,5,1,74,0,0,1,0,0,37.0,1.6666666666666667,2133
37,741,11,11,1,72,0,0,0,0,0,36.0,1.0,8151
41,625,14,13,0,79,0,0,0,0,0,39.5,0.9285714285714286,8750
45,634,4,2,1,68,0,1,0,0,0,34.2,0.5,2536
37,659,11,10,1,77,0,0,0,0,0,38.5,0.9090909090909091,7249
32,659,3,3,0,66,0,0,0,0,0,33.0,1.0,1977
36,610,12,11,1,76,0,0,1,0,0,38.0,0.9166666666666666,7320
26,755,1,4,1,83,0,1,0,0,0,41.7,4.0,755
45,606,4,5,0,73,1,1,1,0,0,37.0,1.25,2424
44,788,2,5,1,78,0,1,0,0,0,39.2,2.5,1576
25,606,2,2,0,85,0,1,0,0,0,42.7,1.0,1212
42,677,4,6,1,68,1,0,1,0,0,34.3,1.5,2708
41,767,13,12,1,74,0,1,1,0,1,37.2,0.9230769230769231,9971
25,818,1,5,1,95,0,1,0,0,0,47.7,5.0,818
32,822,2,5,1,80,0,0,0,0,0,40.0,2.5,1644
34,710,4,4,0,62,0,0,0,0,0,31.0,1.0,2840
45,740,11,12,1,80,0,1,0,0,0,40.2,1.0909090909090908,8140
41,617,12,12,0,84,0,0,0,1,1,42.0,1.0,7404
41,609,12,13,1,89,1,0,1,1,1,44.8,1.0833333333333333,7308
40,774,14,11,1,71,0,0,1,0,0,35.5,0.7857142857142857,10836
30,741,12,11,1,91,0,0,0,1,1,45.5,0.9166666666666666,8892
45,666,11,15,1,79,0,0,0,0,0,39.5,1.3636363636363635,7326
29,697,1,3,1,70,0,0,0,0,0,35.0,3.0,697
33,659,3,2,1,71,0,0,0,0,0,35.5,0.6666666666666666,1977
33,740,2,2,1,80,0,0,0,0,0,40.0,1.0,1480
30,635,12,10,1,92,0,0,0,0,0,46.0,0.8333333333333334,7620
23,751,3,4,1,75,0,0,0,0,0,37.5,1.3333333333333333,2253
31,789,3,5,0,57,1,0,0,0,0,28.8,1.6666666666666667,2367
34,746,3,2,1,69,0,0,0,0,0,34.5,0.6666666666666666,2238
28,653,10,12,0,77,0,1,0,0,0,38.7,1.2,6530
39,654,14,15,1,65,0,1,0,0,0,32.7,1.0714285714285714,9156
38,718,3,4,1,100,0,0,1,1,0,50.0,1.3333333333333333,2154
29,695,1,2,1,76,0,0,0,0,0,38.0,2.0,695
28,736,6,9,1,58,0,0,1,0,0,29.0,1.5,4416
35,596,13,11,1,69,0,0,0,0,0,34.5,0.8461538461538461,7748
24,752,2,3,0,65,0,0,0,0,0,32.5,1.5,1504
30,873,12,15,0,79,0,1,0,0,1,39.7,1.25,10476
33,666,4,4,1,83,0,0,0,0,0,41.5,1.0,2664
28,596,1,6,1,79,1,0,0,0,0,39.8,6.0,596
36,513,2,6,1,79,0,0,0,0,0,39.5,3.0,1026
26,893,2,2,0,71,0,0,0,0,0,35.5,1.0,1786
32,661,13,15,0,98,0,0,1,0,1,49.0,1.1538461538461537,8593
38,677,2,6,0,56,1,0,0,0,0,28.3,3.0,1354
27,760,8,12,1,92,0,0,0,1,1,46.0,1.5,6080
37,724,14,14,1,66,1,0,1,0,0,33.3,1.0,10136
29,648,1,2,1,75,0,0,1,0,0,37.5,2.0,648
28,521,6,10,1,75,0,0,0,0,0,37.5,1.6666666666666667,3126
22,575,2,4,1,60,0,0,0,0,0,30.0,2.0,1150
26,726,10,15,1,75,0,0,0,0,0,37.5,1.5,7260
40,707,3,2,1,61,1,1,1,0,0,31.0,0.6666666666666666,2121
25,644,7,11,1,100,0,0,0,0,0,50.0,1.5714285714285714,4508
24,737,2,2,1,85,1,0,0,1,0,42.8,1.0,1474
22,723,1,6,1,69,0,0,0,0,0,34.5,6.0,723
24,701,4,5,1,67,1,0,0,0,0,33.8,1.25,2804
38,710,2,6,0,74,0,0,0,0,0,37.0,3.0,1420
43,652,12,14,1,60,0,1,0,0,0,30.2,1.1666666666666667,7824
39,694,11,12,1,79,1,0,0,0,0,39.8,1.0909090909090908,7634
42,840,11,10,1,83,0,0,0,1,0,41.5,0.9090909090909091,9240
40,711,11,11,0,70,0,0,0,0,0,35.0,1.0,7821
36,673,4,3,1,70,0,0,0,0,0,35.0,0.75,2692
38,681,14,11,1,76,0,1,0,0,0,38.2,0.7857142857142857,9534
38,712,14,11,1,79,1,1,0,0,0,40.0,0.7857142857142857,9968
28,777,10,13,0,71,0,0,0,0,0,35.5,1.3,7770
37,767,11,14,1,85,0,0,0,1,1,42.5,1.2727272727272727,8437
23,762,3,4,1,84,0,0,1,1,0,42.0,1.3333333333333333,2286
43,626,2,5,1,55,1,0,0,0,0,27.8,2.5,1252
25,726,3,6,1,73,1,0,0,0,0,36.8,2.0,2178
23,815,2,2,1,85,0,0,0,0,0,42.5,1.0,1630
26,728,10,12,1,82,0,0,0,0,0,41.0,1.2,7280
45,780,13,15,0,52,0,0,0,0,0,26.0,1.1538461538461537,10140
45,778,2,3,1,84,0,0,0,0,0,42.0,1.5,1556
36,824,3,4,1,80,0,1,1,0,0,40.2,1.3333333333333333,2472
35,723,2,5,1,93,0,0,0,1,0,46.5,2.5,1446
25,683,10,11,1,78,0,0,0,0,0,39.0,1.1,6830
24,706,1,5,1,75,0,0,0,0,0,37.5,5.0,706
45,710,4,5,0,68,0,0,0,0,0,34.0,1.25,2840
42,719,4,3,1,77,0,1,1,0,0,38.7,0.75,2876
37,641,2,6,1,86,1,0,0,0,0,43.3,3.0,1282
29,501,2,5,0,79,0,0,0,0,0,39.5,2.5,1002
28,762,3,3,1,79,0,0,0,0,0,39.5,1.0,2286
25,744,8,7,1,80,1,0,1,0,0,40.3,0.875,5952
42,693,3,5,1,82,0,0,0,0,0,41.0,1.6666666666666667,2079
38,612,11,14,1,56,0,0,0,0,0,28.0,1.2727272727272727,6732
22,748,5,4,1,56,1,0,0,0,0,28.3,0.8,3740
41,676,13,13,1,69,0,0,0,0,0,34.5,1.0,8788
27,741,6,8,1,67,0,1,0,0,0,33.7,1.3333333333333333,4446
45,658,2,5,1,66,0,0,0,0,0,33.0,2.5,1316
33,629,3,4,1,77,0,0,1,0,0,38.5,1.3333333333333333,1887
34,506,2,3,1,98,0,1,0,0,0,49.2,1.5,1012
44,926,13,14,1,64,1,0,0,0,0,32.3,1.0769230769230769,12038
25,680,8,12,1,85,0,1,0,1,1,42.7,1.5,5440
43,703,3,5,1,56,0,0,0,0,0,28.0,1.6666666666666667,2109
22,694,2,4,1,93,0,0,0,0,0,46.5,2.0,1388
29,784,6,10,1,71,0,1,0,0,0,35.7,1.6666666666666667,4704
26,662,1,5,1,78,0,0,0,0,0,39.0,5.0,662
40,641,11,10,1,77,0,0,0,0,0,38.5,0.9090909090909091,7051
44,666,13,14,1,82,1,0,0,1,1,41.3,1.0769230769230769,8658
41,579,11,14,1,88,1,1,0,0,1,44.5,1.2727272727272727,6369
34,634,11,11,1,81,1,0,0,1,0,40.8,1.0,6974
32,769,3,3,1,78,0,0,0,0,0,39.0,1.0,2307
36,732,12,12,1,72,0,0,0,0,0,36.0,1.0,8784
34,743,4,6,1,100,0,1,0,1,0,50.2,1.5,2972
32,791,4,6,1,80,0,0,0,0,0,40.0,1.5,3164
37,803,13,14,1,76,0,1,1,0,1,38.2,1.0769230769230769,10439
40,885,11,15,1,78,1,0,0,0,1,39.3,1.3636363636363635,9735
24,701,2,5,1,92,0,0,1,1,0,46.0,2.5,1402
29,716,6,7,1,62,0,0,0,0,0,31.0,1.1666666666666667,4296
43,667,2,4,1,61,0,0,1,0,0,30.5,2.0,1334
28,690,2,2,1,80,0,1,0,0,0,40.2,1.0,1380
38,561,13,15,1,84,0,1,0,0,0,42.2,1.1538461538461537,7293
23,641,5,2,0,85,0,0,0,1,0,42.5,0.4,3205
35,778,4,5,0,63,0,0,0,0,0,31.5,1.25,3112
35,685,11,10,1,74,1,0,0,0,0,37.3,0.9090909090909091,7535
25,612,6,8,1,60,0,0,0,0,0,30.0,1.3333333333333333,3672
24,737,3,3,1,69,0,0,1,0,0,34.5,1.0,2211
39,547,3,6,1,85,0,0,0,1,0,42.5,2.0,1641
31,628,2,3,1,94,1,0,0,0,0,47.3,1.5,1256
34,697,12,10,1,66,0,1,0,0,0,33.2,0.8333333333333334,8364
41,726,14,14,1,61,0,0,0,0,0,30.5,1.0,10164
28,688,1,3,1,71,1,0,0,0,0,35.8,3.0,688
29,759,8,11,0,71,0,0,0,0,0,35.5,1.375,6072
31,689,12,15,0,74,0,0,0,0,0,37.0,1.25,8268
41,649,12,13,1,84,0,0,0,1,1,42.0,1.0833333333333333,7788
25,742,6,12,1,78,0,0,1,0,0,39.0,2.0,4452
30,718,13,12,0,73,0,0,0,0,0,36.5,0.9230769230769231,9334
29,749,2,5,1,70,0,0,0,0,0,35.0,2.5,1498
28,772,2,5,1,62,0,0,0,0,0,31.0,2.5,1544
28,690,9,8,0,73,1,0,1,0,0,36.8,0.8888888888888888,6210
24,668,1,6,1,77,0,0,0,0,0,38.5,6.0,668
37,665,3,3,0,82,0,0,1,1,0,41.0,1.0,1995
38,790,2,3,1,86,0,1,0,0,0,43.2,1.5,1580
38,677,3,4,1,62,0,0,0,0,0,31.0,1.3333333333333333,2031
31,734,12,14,1,91,0,0,1,1,1,45.5,1.1666666666666667,8808
35,796,14,11,1,93,0,0,0,0,0,46.5,0.7857142857142857,11144
23,639,2,2,0,81,0,0,1,0,0,40.5,1.0,1278
32,671,13,15,1,85,0,0,0,0,1,42.5,1.1538461538461537,8723
31,670,13,15,1,82,0,0,0,1,1,41.0,1.1538461538461537,8710
31,748,14,15,1,85,0,0,0,1,1,42.5,1.0714285714285714,10472
39,813,12,14,1,88,0,0,1,0,1,44.0,1.1666666666666667,9756
33,595,12,13,1,58,0,0,0,0,0,29.0,1.0833333333333333,7140
27,741,1,3,1,76,0,0,0,0,0,38.0,3.0,741
36,918,11,13,1,74,0,0,0,0,0,37.0,1.1818181818181819,10098
34,680,14,14,0,72,1,0,0,0,0,36.3,1.0,9520
42,706,11,12,1,78,1,0,1,0,1,39.3,1.0909090909090908,7766
26,691,1,5,1,56,0,0,0,0,0,28.0,5.0,691
38,798,2,5,0,79,1,0,0,0,0,39.8,2.5,1596
39,658,12,10,1,78,0,0,0,0,0,39.0,0.8333333333333334,7896
35,711,11,11,1,53,0,0,0,0,0,26.5,1.0,7821
33,620,3,2,1,70,1,0,0,0,0,35.3,0.6666666666666666,1860
42,729,3,3,1,71,0,0,0,0,0,35.5,1.0,2187
34,579,3,6,1,86,0,1,0,0,0,43.2,2.0,1737
35,761,14,10,1,71,0,1,0,0,0,35.7,0.7142857142857143,10654
35,471,12,12,1,81,0,0,0,0,0,40.5,1.0,5652
34,639,4,3,1,84,0,0,1,1,0,42.0,0.75,2556
39,626,14,13,1,81,0,0,1,0,0,40.5,0.9285714285714286,8764
27,770,8,9,1,87,0,0,1,1,0,43.5,1.125,6160
29,758,1,2,1,100,0,0,0,0,0,50.0,2.0,758
28,745,3,2,1,79,0,0,1,0,0,39.5,0.6666666666666666,2235
28,718,1,2,1,80,0,0,0,0,0,40.0,2.0,718
32,480,11,15,1,70,0,1,0,0,0,35.2,1.3636363636363635,5280
45,657,14,14,1,81,0,0,0,1,1,40.5,1.0,9198
43,756,4,3,1,76,0,0,0,0,0,38.0,0.75,3024
26,729,1,3,1,75,0,0,0,0,0,37.5,3.0,729
26,717,9,7,1,91,1,0,0,1,0,45.8,0.7777777777777778,6453
39,675,2,5,1,80,0,0,0,0,0,40.0,2.5,1350
41,838,3,6,1,77,1,0,0,0,0,38.8,2.0,2514
27,759,8,12,1,69,0,0,0,0,0,34.5,1.5,6072
39,741,4,6,1,80,1,1,0,0,0,40.5,1.5,2964
24,711,2,3,1,70,0,0,0,0,0,35.0,1.5,1422
25,664,9,10,1,85,0,0,0,0,0,42.5,1.1111111111111112,5976
31,808,4,2,1,70,0,0,0,0,0,35.0,0.5,3232
42,764,2,5,1,76,0,1,0,0,0,38.2,2.5,1528
29,549,9,11,1,78,1,0,0,0,0,39.3,1.2222222222222223,4941
31,785,12,10,1,68,0,0,0,0,0,34.0,0.8333333333333334,9420
41,597,14,14,1,81,0,0,0,0,0,40.5,1.0,8358
26,648,6,8,1,55,0,0,1,0,0,27.5,1.3333333333333333,3888
39,558,13,12,1,79,0,0,0,0,0,39.5,0.9230769230769231,7254
30,613,12,11,1,87,0,0,0,1,1,43.5,0.9166666666666666,7356
44,639,4,4,1,72,0,0,0,0,0,36.0,1.0,2556
43,725,13,14,1,83,1,1,0,1,1,42.0,1.0769230769230769,9425
36,739,2,6,0,66,0,1,1,0,0,33.2,3.0,1478
39,689,13,14,1,78,0,0,0,0,0,39.0,1.0769230769230769,8957
34,734,2,3,1,84,1,0,0,0,0,42.3,1.5,1468
35,619,14,15,1,70,0,1,0,0,0,35.2,1.0714285714285714,8666
37,697,14,11,1,80,0,0,0,0,0,40.0,0.7857142857142857,9758
26,793,9,11,1,72,0,1,1,0,0,36.2,1.2222222222222223,7137
41,644,4,4,1,72,1,0,0,0,0,36.3,1.0,2576
33,636,13,12,1,61,0,0,1,0,0,30.5,0.9230769230769231,8268
37,809,2,2,0,79,0,0,0,0,0,39.5,1.0,1618
39,715,11,11,1,71,1,0,0,0,0,35.8,1.0,7865
22,717,1,4,1,80,0,0,0,0,0,40.0,4.0,717
30,765,4,2,0,100,0,0,0,0,0,50.0,0.5,3060
23,516,2,2,1,75,0,0,0,0,0,37.5,1.0,1032
43,748,4,6,1,66,0,1,0,0,0,33.2,1.5,2992
43,527,3,3,1,66,0,0,0,0,0,33.0,1.0,1581
27,800,2,3,1,74,0,0,0,0,0,37.0,1.5,1600
38,676,2,6,0,90,0,0,0,1,0,45.0,3.0,1352
40,835,12,13,0,78,0,0,1,0,1,39.0,1.0833333333333333,10020
39,702,3,2,1,80,0,0,0,0,0,40.0,0.6666666666666666,2106
44,774,11,15,1,70,1,0,0,0,0,35.3,1.3636363636363635,8514
29,735,6,12,1,73,0,1,0,0,0,36.7,2.0,4410
27,686,7,11,1,82,0,0,0,0,0,41.0,1.5714285714285714,4802
28,680,8,12,1,79,0,0,0,0,0,39.5,1.5,5440
32,806,3,5,1,85,0,0,1,0,0,42.5,1.6666666666666667,2418
37,831,12,11,1,64,0,0,1,0,0,32.0,0.9166666666666666,9972
33,607,4,3,1,73,1,0,1,0,0,36.8,0.75,2428
37,763,2,6,1,56,0,0,0,0,0,28.0,3.0,1526
39,842,2,2,1,71,1,0,0,0,0,35.8,1.0,1684
34,750,13,12,1,84,0,0,0,0,0,42.0,0.9230769230769231,9750
38,718,2,6,1,67,0,1,1,0,0,33.7,3.0,1436
43,603,14,14,0,74,0,0,0,0,0,37.0,1.0,8442
37,589,13,15,0,72,0,0,0,0,0,36.0,1.1538461538461537,7657
44,679,3,3,1,74,1,1,0,0,0,37.5,1.0,2037
41,819,13,11,0,67,0,0,0,0,0,33.5,0.8461538461538461,10647
27,824,1,4,1,92,0,0,1,1,0,46.0,4.0,824
33,656,11,10,1,74,0,0,0,0,0,37.0,0.9090909090909091,7216
39,854,11,14,1,81,0,0,0,1,1,40.5,1.2727272727272727,9394
24,647,5,6,1,80,0,0,0,0,0,40.0,1.2,3235
44,661,4,6,1,63,0,0,0,0,0,31.5,1.5,2644
