Age,English,Experience,Projects,Education,Python,Docker,Redis,RabbitMQ,AI,Hired
35,678,3,6,1,59,0,0,0,0,0
40,637,3,5,1,75,0,0,0,0,0
41,605,4,5,1,56,0,0,0,0,0
24,767,2,4,0,77,0,0,0,0,0
25,780,1,2,0,67,0,0,0,0,0
39,658,2,5,1,87,0,0,0,1,0
26,819,9,7,0,83,0,0,0,1,0
34,536,3,4,0,59,0,0,0,0,0
29,547,8,9,1,72,1,0,0,0,0
24,807,3,3,1,69,0,0,0,0,0
38,830,2,3,1,76,1,0,0,0,0
33,693,4,4,1,59,0,0,0,0,0
32,809,13,11,1,73,0,0,0,0,0
42,684,13,15,0,69,0,0,0,0,0
33,566,4,4,1,81,0,0,0,0,0
43,517,13,13,1,82,0,0,0,1,0
42,693,4,4,1,73,0,0,0,0,0
32,694,4,6,1,62,0,0,0,0,0
26,839,1,2,1,80,0,0,0,0,0
28,688,8,10,1,72,1,0,0,0,0
40,532,12,12,1,78,1,0,0,0,0
34,824,2,6,0,64,0,0,1,0,0
29,853,1,6,0,54,1,1,0,0,0
29,603,2,4,1,67,0,0,0,0,0
22,588,2,4,1,85,0,0,0,1,0
40,582,12,12,0,78,0,0,1,0,0
23,662,1,3,1,76,0,0,0,0,0
30,545,14,12,1,73,1,0,0,0,0
35,777,12,15,0,65,1,0,1,0,0
26,706,3,3,1,59,0,1,1,0,0
44,613,11,12,1,63,0,0,0,0,0
26,659,9,9,1,87,1,1,0,1,1
27,650,6,11,1,83,0,0,0,1,0
42,645,4,3,1,69,0,0,0,0,0
45,635,4,3,1,92,0,0,0,1,0
27,676,1,2,1,58,0,0,0,0,0
28,634,9,10,1,84,0,0,0,0,0
23,652,4,4,1,75,0,0,1,0,0
29,830,8,8,1,69,0,0,0,0,0
28,599,1,2,1,73,0,1,1,0,0
30,623,14,12,0,65,1,1,1,0,1
34,481,11,12,0,67,0,0,1,0,0
45,655,3,6,1,76,0,0,1,0,0
43,774,3,3,1,62,0,0,0,0,0
28,516,7,8,1,82,0,1,1,1,0
31,682,4,4,1,82,1,0,0,1,0
29,599,9,7,0,79,0,0,0,0,0
27,664,10,14,1,78,0,1,0,0,0
44,517,4,3,1,75,0,0,1,0,0
22,767,1,5,1,71,0,0,0,0,0
30,453,3,5,0,72,0,1,0,0,0
42,683,2,5,0,62,0,0,0,0,0
37,692,2,5,1,74,0,0,0,0,0
32,739,14,11,1,64,1,1,0,0,0
34,593,11,10,1,58,0,0,0,0,0
34,550,3,4,1,63,0,0,0,0,0
29,808,7,8,1,60,0,0,0,0,0
28,430,7,7,0,72,1,0,0,0,0
24,696,2,4,1,87,0,0,0,1,0
24,721,5,3,1,56,0,0,0,0,0
44,876,12,15,1,67,0,0,0,0,0
27,515,3,6,1,78,0,0,0,0,0
25,721,10,13,1,79,0,1,1,0,1
28,664,1,2,1,58,0,0,1,0,0
29,766,1,2,1,73,0,0,0,0,0
43,447,4,3,0,62,1,0,0,0,0
35,664,11,11,1,67,0,0,0,0,0
45,595,3,2,1,58,1,0,0,0,0
27,699,1,5,1,66,0,0,0,0,0
30,583,13,15,1,71,0,0,0,0,0
37,612,11,14,1,66,1,0,0,0,0
39,824,3,3,1,80,0,0,0,0,0
25,564,2,6,1,49,0,0,0,0,0
25,725,1,2,1,65,0,0,0,0,0
35,584,4,5,1,73,1,1,0,0,0
38,681,14,14,1,84,1,0,0,0,0
29,720,6,8,1,68,0,0,0,0,0
43,690,11,14,1,71,0,0,1,0,0
45,753,2,4,0,78,0,0,0,0,0
43,763,4,2,0,53,0,0,0,0,0
43,684,12,14,1,69,1,1,0,0,0
26,823,8,12,1,60,1,0,0,0,0
41,746,13,14,0,70,0,0,0,0,0
39,824,2,3,1,81,0,0,1,0,0
26,935,8,11,1,74,0,0,0,0,0
39,858,2,2,1,74,0,1,0,0,0
25,635,3,4,1,81,0,0,0,1,0
37,768,14,15,0,68,0,0,0,0,0
37,725,4,2,0,85,0,0,1,1,0
40,597,13,12,1,72,1,0,0,0,0
22,666,3,2,1,78,0,0,0,0,0
41,724,3,6,1,80,1,0,0,0,0
33,670,3,6,1,79,0,0,0,0,0
27,679,9,7,1,54,0,0,1,0,0
37,745,3,2,1,82,0,0,0,0,0
32,779,4,3,1,72,0,0,0,0,0
35,663,13,15,1,72,0,1,1,0,1
37,672,12,10,1,67,0,1,1,0,0
45,637,3,6,0,75,1,0,0,0,0
29,759,2,5,1,74,0,0,0,0,0
32,689,11,14,1,66,0,0,0,0,0
38,784,14,11,1,94,0,0,0,0,0
40,770,4,4,1,92,0,0,0,0,0
30,777,2,6,1,99,0,0,0,1,0
24,761,2,3,1,68,0,1,0,0,0
30,755,4,2,0,82,0,0,1,1,0
37,797,2,3,1,71,0,1,0,0,0
26,823,9,9,1,64,0,0,0,0,0
28,461,6,10,1,69,1,0,0,0,0
37,808,13,11,1,92,0,0,0,0,0
36,908,11,11,1,84,0,0,0,0,0
27,874,9,7,1,67,0,0,0,0,0
36,665,3,3,1,67,0,0,0,0,0
28,621,6,10,0,83,1,0,0,0,0
42,807,12,14,1,87,0,0,0,1,1
33,516,14,12,1,79,0,0,1,0,0
39,679,3,3,1,70,1,0,0,0,0
38,667,3,4,1,71,1,0,1,0,0
31,660,13,13,0,85,0,0,0,0,1
38,685,4,6,0,74,1,1,0,0,0
38,684,14,11,1,84,0,0,0,1,0
30,669,2,6,1,83,0,1,1,1,0
26,655,1,4,1,100,0,0,1,1,0
42,752,3,4,1,90,1,0,0,1,0
41,786,3,5,0,81,0,0,0,0,0
39,743,14,13,1,86,0,0,1,1,1
36,742,4,2,1,64,0,0,0,0,0
32,612,3,6,1,74,0,0,1,0,0
36,850,3,4,1,60,0,1,0,0,0
33,668,14,11,1,79,0,1,0,0,0
30,776,11,11,1,71,0,1,1,0,0
29,711,3,3,0,51,0,0,0,0,0
37,816,13,12,1,63,0,0,0,0,0
32,614,11,12,1,79,0,0,1,0,0
23,630,3,4,1,80,0,0,1,0,0
38,635,14,11,1,66,0,0,1,0,0
26,766,7,7,1,66,0,0,0,0,0
42,678,4,4,1,57,0,0,1,0,0
35,632,4,4,0,58,1,0,0,0,0
32,810,4,4,0,59,0,0,0,0,0
40,705,11,15,1,50,1,1,0,0,0
31,781,11,15,1,70,0,0,1,0,0
30,619,4,2,1,64,1,0,0,0,0
44,641,2,4,1,69,0,0,0,0,0
30,541,13,15,0,82,0,0,0,0,0
23,872,1,6,0,69,0,0,0,0,0
23,806,4,2,1,64,0,0,0,0,0
24,689,5,6,1,92,0,1,0,0,0
43,706,3,2,1,78,0,0,1,0,0
31,714,3,4,1,71,0,1,0,0,0
38,553,14,12,1,86,1,0,0,0,1
22,823,1,3,1,74,0,1,0,0,0
45,580,11,13,1,78,0,0,0,0,0
44,708,3,6,1,87,0,0,1,0,0
30,901,4,6,1,52,0,0,1,0,0
42,720,3,3,1,73,0,0,1,0,0
28,662,2,3,1,71,0,0,1,0,0
34,776,4,4,0,88,0,1,0,0,0
27,806,1,5,1,70,1,0,0,0,0
32,583,13,15,0,73,0,0,0,0,0
43,781,14,15,0,59,0,0,1,0,0
29,745,10,10,1,69,0,1,0,0,0
26,845,9,11,1,83,0,0,0,0,0
39,897,12,12,1,70,1,0,0,0,1
26,659,8,9,1,85,0,1,0,1,0
35,560,2,5,1,82,1,0,0,0,0
30,690,3,4,0,78,0,0,0,0,0
45,834,2,4,1,79,1,0,1,0,0
24,697,1,2,0,93,0,0,0,0,0
39,541,14,12,1,78,1,0,0,0,0
37,510,12,15,1,83,1,0,0,0,0
40,919,3,4,1,74,1,0,0,0,0
45,843,3,4,1,86,1,1,0,1,0
32,664,4,4,1,83,1,1,0,1,0
23,631,2,2,0,60,0,0,0,0,0
38,729,4,6,0,73,0,1,1,0,0
45,629,3,2,1,63,0,0,0,0,0
36,589,11,12,1,73,0,0,0,0,0
33,665,14,13,0,89,0,0,0,0,1
31,844,14,11,1,83,0,0,0,1,0
22,645,1,2,1,64,0,1,0,0,0
27,716,6,8,1,73,1,0,0,0,0
23,581,5,6,1,74,0,0,0,0,0
22,686,3,4,0,51,1,0,0,0,0
33,609,11,15,1,69,0,0,0,0,0
43,895,4,6,0,69,1,0,1,0,0
27,738,3,4,0,60,0,1,0,0,0
35,635,2,2,0,85,0,0,0,0,0
36,760,2,4,1,73,0,0,0,0,0
35,722,4,4,0,67,0,0,0,0,0
42,725,12,14,1,62,1,0,0,0,0
31,786,12,12,1,91,0,1,1,1,1
28,732,2,3,1,80,0,0,1,0,0
43,735,13,10,1,67,0,0,0,0,0
35,664,2,2,1,78,0,0,0,0,0
29,608,2,6,0,83,1,0,0,1,0
32,650,2,6,1,71,0,1,0,0,0
40,635,3,3,1,69,1,0,0,0,0
25,828,8,11,1,71,0,1,1,0,0
44,650,14,12,1,74,0,0,0,0,0
27,608,3,6,1,80,0,1,0,0,0
33,765,4,3,0,81,0,1,1,0,0
40,791,11,14,0,51,0,0,0,0,0
29,801,3,5,1,82,0,0,1,0,0
29,717,10,15,1,77,0,0,0,0,0
28,730,10,13,1,84,0,1,0,1,1
41,734,3,3,1,85,1,0,0,1,0
24,751,3,5,0,64,0,0,0,0,0
30,878,11,11,1,71,0,0,0,0,0
26,780,8,8,1,85,0,0,0,0,0
26,761,8,9,1,53,0,0,0,0,0
39,759,13,12,1,74,0,0,0,0,0
44,950,3,3,1,72,0,1,0,0,0
42,639,4,5,1,100,0,0,1,0,0
40,689,14,15,1,84,0,0,0,0,0
26,686,1,6,1,61,1,0,0,0,0
28,605,1,6,1,74,1,1,1,0,0
23,732,1,6,0,85,1,0,0,1,0
41,802,12,13,1,69,0,1,0,0,0
29,704,8,8,0,98,0,0,0,1,0
40,647,3,6,1,77,0,0,0,0,0
34,648,13,10,1,91,0,0,0,0,0
35,604,11,13,1,72,0,0,0,0,0
42,763,12,12,1,79,0,0,0,0,0
43,801,12,12,1,75,1,0,0,0,1
42,780,4,6,1,94,0,0,0,1,0
39,711,11,15,1,57,0,0,0,0,0
45,687,12,11,1,67,0,0,0,0,0
37,683,11,11,1,64,0,0,0,0,0
23,723,3,4,1,68,1,0,0,0,0
27,798,3,4,1,62,0,0,0,0,0
42,633,12,13,0,70,0,0,0,0,0
34,675,11,15,1,59,0,1,0,0,0
36,725,12,15,1,85,0,1,0,1,1
42,751,14,11,1,77,1,0,0,0,0
32,743,3,4,1,79,0,0,0,0,0
39,676,14,13,1,70,0,0,1,0,0
22,709,2,2,1,69,0,0,0,0,0
25,530,1,6,1,79,1,0,0,0,0
41,602,11,14,1,57,0,0,0,0,0
45,671,3,5,1,82,0,0,1,0,0
42,761,11,11,1,82,1,1,1,1,1
35,710,13,13,1,67,0,1,0,0,0
40,714,2,6,1,89,1,1,0,1,0
45,665,2,4,1,73,0,0,0,0,0
23,653,2,2,0,82,1,0,0,0,0
32,804,14,15,1,67,1,0,0,0,0
27,653,6,9,1,97,0,0,0,0,0
44,757,2,3,1,75,0,0,0,0,0
44,778,12,10,1,85,1,1,0,1,1
39,624,4,2,1,97,1,0,0,1,0
40,678,13,12,1,86,0,0,0,1,1
45,687,4,2,1,44,0,0,0,0,0
40,734,2,6,1,71,0,1,0,0,0
31,852,2,3,1,77,0,0,0,0,0
44,822,2,5,1,66,0,0,0,0,0
39,717,2,3,1,83,0,0,0,1,0
27,596,6,9,1,68,0,0,0,0,0
45,598,13,11,1,76,0,1,0,0,0
37,486,12,13,1,85,0,0,0,1,1
39,791,2,6,1,57,0,0,0,0,0
33,700,2,5,1,63,0,0,1,0,0
35,887,14,12,1,66,0,0,0,0,0
40,806,3,3,1,81,1,0,0,0,0
23,877,1,6,1,71,1,1,0,0,0
28,839,8,9,1,77,0,0,1,0,0
29,550,3,3,1,61,0,0,1,0,0
36,740,13,13,1,87,1,0,0,0,1
27,744,8,9,1,71,0,0,0,0,0
36,540,13,10,1,73,1,1,0,0,0
34,588,2,3,0,66,0,1,0,0,0
30,802,14,14,1,90,0,0,0,0,1
33,694,13,12,0,80,1,0,0,0,0
25,761,9,12,0,86,1,0,0,1,1
28,640,2,5,1,78,0,0,0,0,0
24,669,3,6,1,75,0,0,1,0,0
26,742,9,8,1,73,0,0,0,0,0
42,618,13,12,1,75,0,0,0,0,0
37,805,2,6,0,96,1,0,0,1,0
25,713,2,3,1,49,0,0,0,0,0
35,598,14,14,1,65,0,0,0,0,0
36,855,12,12,1,63,0,0,0,0,0
30,777,14,13,1,93,0,0,0,1,1
34,891,12,11,1,65,0,0,0,0,0
38,723,11,15,1,84,1,0,0,0,0
33,701,12,12,1,78,1,0,0,0,0
34,812,13,14,1,71,0,1,0,0,1
35,780,3,6,1,74,0,0,0,0,0
26,561,2,5,1,80,1,0,0,0,0
37,774,2,2,0,91,0,1,0,1,0
24,950,4,4,1,83,0,0,1,1,0
27,712,1,3,1,60,1,1,0,0,0
43,580,11,12,1,63,0,1,0,0,0
25,728,7,8,1,81,0,0,0,0,0
43,655,12,12,0,57,0,0,1,0,0
30,656,11,12,0,70,0,1,1,0,1
37,813,14,13,1,74,0,0,0,0,0
29,708,9,7,1,83,0,0,0,0,0
36,652,11,15,1,76,1,0,0,0,0
33,774,2,3,0,70,0,0,1,0,0
27,742,8,12,1,72,0,1,0,0,0
28,767,2,4,0,89,0,0,0,1,0
44,704,13,11,0,61,1,0,0,0,0
36,611,4,4,1,76,0,0,0,0,0
32,871,13,11,1,75,0,0,0,0,0
40,926,2,5,1,75,0,0,0,0,0
41,848,12,11,1,82,0,0,0,0,0
32,597,4,2,1,86,0,0,0,0,0
36,874,14,10,1,85,0,0,0,0,0
33,729,12,10,1,78,0,1,0,0,0
35,882,14,10,1,75,1,0,0,0,0
35,682,4,5,1,88,1,0,0,0,0
25,813,2,4,1,64,0,0,0,0,0
24,735,3,2,1,98,0,0,0,1,0
41,644,4,6,1,68,0,1,0,0,0
32,833,4,6,1,72,1,0,1,0,0
25,790,6,11,1,61,1,1,0,0,0
44,540,14,14,0,61,0,0,1,0,0
34,636,12,11,1,83,0,0,0,0,0
39,675,12,13,1,78,0,0,0,0,0
28,768,9,10,1,59,0,0,0,0,0
45,693,11,10,0,82,1,0,0,1,0
24,700,1,5,1,70,0,1,1,0,0
25,760,10,10,1,75,0,0,0,0,0
43,650,3,3,1,85,1,0,0,0,0
31,785,4,2,1,70,0,1,0,0,0
43,830,11,13,1,58,1,0,0,0,0
22,733,3,6,0,79,0,0,0,0,0
23,611,1,5,1,72,0,0,1,0,0
42,791,4,3,1,71,0,1,0,0,0
27,789,7,10,1,83,1,0,0,0,0
44,612,4,3,0,78,0,0,0,0,0
31,641,2,3,0,66,1,0,1,0,0
41,763,12,11,0,74,0,0,0,0,0
33,459,3,5,1,69,0,0,0,0,0
27,805,3,4,1,78,0,0,1,0,0
33,738,3,5,1,53,0,0,0,0,0
32,719,3,2,1,79,1,1,0,0,0
45,612,13,15,1,59,0,0,0,0,0
39,668,14,15,1,85,0,0,0,1,1
43,608,14,15,1,75,0,0,1,0,0
28,641,10,14,1,82,0,1,0,1,1
36,580,4,5,1,59,1,0,1,0,0
40,661,11,12,0,71,0,0,0,0,0
30,711,3,2,1,89,0,1,0,0,0
30,785,4,3,0,82,0,0,1,1,0
24,617,1,6,1,70,0,0,1,0,0
26,604,10,14,1,73,1,0,0,0,0
26,674,9,10,1,56,0,0,0,0,0
38,805,13,11,1,75,1,0,0,0,0
32,501,3,2,1,52,1,0,0,0,0
24,640,3,5,1,68,0,0,0,0,0
34,684,2,4,1,75,0,0,0,0,0
31,737,2,5,1,69,1,0,0,0,0
44,535,13,11,1,80,0,0,1,0,0
25,726,6,10,0,80,0,1,1,0,0
28,831,6,10,1,76,0,0,0,0,0
27,692,2,3,1,98,0,0,0,1,0
24,472,2,2,0,85,0,0,0,1,0
37,551,13,15,1,81,0,0,1,0,0
26,537,3,4,1,74,1,0,1,0,0
33,810,14,12,1,70,0,1,0,0,1
30,782,3,3,1,58,0,0,0,0,0
45,753,14,14,0,79,0,0,0,0,0
43,749,14,12,1,74,0,0,1,0,0
24,598,1,6,1,99,0,1,0,1,0
27,583,1,2,1,48,1,0,0,0,0
28,581,3,2,1,87,0,0,0,1,0
26,760,1,4,1,76,1,1,0,0,0
38,865,12,10,1,70,0,0,0,0,0
29,950,9,12,1,70,0,0,0,0,0
25,726,10,14,1,73,1,0,1,0,1
27,724,2,3,1,66,0,0,1,0,0
34,697,3,5,0,78,0,0,0,0,0
43,835,4,3,1,89,1,0,0,1,0
44,744,3,5,1,51,0,0,0,0,0
31,700,2,4,1,81,0,0,0,1,0
45,672,3,3,1,71,1,0,0,0,0
35,710,2,5,0,56,0,0,0,0,0
22,653,2,3,1,72,0,0,0,0,0
27,768,9,9,1,76,0,0,0,0,0
29,785,2,5,1,80,0,0,0,0,0
31,509,12,14,1,100,0,0,0,0,1
36,610,4,3,1,80,1,0,0,0,0
41,753,11,10,1,71,0,0,0,0,0
37,932,3,5,1,79,0,1,1,0,0
36,620,13,14,1,82,0,0,0,0,0
27,768,3,6,1,55,0,0,0,0,0
45,741,13,11,1,92,0,0,1,1,1
38,715,4,4,0,47,0,0,0,0,0
35,648,3,4,1,86,0,1,0,0,0
41,845,14,10,1,63,0,0,0,0,0
24,709,2,2,0,68,0,0,0,0,0
25,675,8,10,1,49,0,0,0,0,0
27,706,2,4,1,94,1,0,1,0,0
22,739,3,5,1,69,0,0,0,0,0
40,845,13,15,0,75,0,0,0,0,0
36,499,13,13,1,79,0,0,0,0,0
33,409,13,12,1,92,0,0,0,0,0
41,542,4,5,1,70,0,1,0,0,0
31,736,14,14,1,74,0,1,1,0,1
22,833,3,3,0,71,0,0,0,0,0
35,589,4,5,0,68,0,0,0,0,0
26,751,1,5,1,74,0,1,0,0,0
43,746,11,10,1,70,0,1,0,0,0
41,716,12,14,1,77,0,0,0,0,0
32,512,4,2,1,68,0,0,0,0,0
28,817,2,2,1,93,0,0,0,0,0
35,805,3,3,1,77,0,0,0,0,0
41,732,2,6,1,67,1,0,0,0,0
39,431,4,6,0,59,0,0,1,0,0
34,652,14,15,1,83,0,0,1,0,0
37,726,3,2,1,73,0,0,0,0,0
22,765,2,6,1,93,0,0,0,0,0
36,738,11,14,0,67,0,1,1,0,0
35,808,11,13,1,75,1,1,1,0,1
24,660,3,6,1,75,0,0,0,0,0
32,701,12,14,1,75,0,0,0,0,0
32,672,13,13,1,92,0,0,0,0,1
31,642,14,14,1,72,0,0,1,0,0
25,873,8,12,1,78,0,0,0,0,0
38,608,3,4,1,85,1,1,0,0,0
35,693,14,11,1,82,0,0,0,1,0
37,656,12,10,1,88,0,0,0,1,1
29,745,7,10,0,64,0,0,0,0,0
41,720,4,6,1,78,0,0,1,0,0
34,581,11,13,1,64,0,0,0,0,0
22,792,1,6,1,62,0,0,0,0,0
43,614,4,4,1,73,1,0,0,0,0
34,736,4,2,1,75,0,0,1,0,0
24,638,2,4,1,82,1,0,0,1,0
34,659,11,13,0,83,0,0,0,0,0
45,809,11,14,0,68,1,1,1,0,1
29,712,1,3,1,67,0,0,0,0,0
38,579,2,3,1,78,0,0,0,0,0
34,788,2,4,1,59,0,0,0,0,0
37,582,11,11,1,92,0,0,1,1,1
32,768,11,10,1,62,0,0,0,0,0
33,743,14,14,1,55,0,0,1,0,0
27,573,10,10,1,71,1,0,0,0,0
31,647,4,2,1,74,1,0,0,0,0
24,755,2,6,1,77,1,0,0,0,0
33,729,12,14,1,77,0,1,0,0,0
42,604,14,14,1,54,1,0,0,0,0
24,824,4,6,1,69,0,0,0,0,0
44,771,13,15,1,69,0,0,0,0,0
32,609,11,15,0,73,0,0,1,0,0
29,785,7,7,1,80,0,0,0,0,0
37,769,2,4,1,72,1,0,0,0,0
41,542,13,10,1,76,0,0,0,0,0
28,830,3,4,1,75,0,0,0,0,0
24,754,5,6,0,88,0,0,0,0,0
29,640,6,9,1,66,0,0,1,0,0
43,831,11,11,1,79,0,0,0,0,0
25,686,3,4,1,71,0,0,0,0,0
42,731,13,15,1,79,0,0,0,0,0
41,674,4,6,1,62,0,0,0,0,0
33,714,4,6,0,77,0,0,0,0,0
44,776,11,15,1,63,0,0,1,0,0
38,741,11,11,1,67,0,0,1,0,0
32,799,12,13,1,78,0,0,0,0,0
32,722,11,15,1,80,0,1,1,0,1
24,599,3,4,1,78,1,0,0,0,0
25,534,3,2,1,72,1,1,0,0,0
39,837,3,4,1,74,0,1,0,0,0
23,780,1,6,1,73,0,0,0,0,0
28,709,2,3,0,72,0,0,0,0,0
42,731,2,4,1,72,0,0,0,0,0
26,674,2,3,1,68,0,0,0,0,0
42,852,4,3,1,100,0,0,0,0,0
25,624,7,7,1,80,1,0,1,0,0
37,659,4,3,1,71,1,0,0,0,0
33,737,3,5,0,74,0,0,0,0,0
40,714,2,3,1,74,0,0,0,0,0
41,606,11,10,1,74,0,0,0,0,0
44,893,12,13,1,73,0,0,0,0,0
33,470,2,4,1,73,1,0,0,0,0
23,644,5,4,0,75,0,0,0,0,0
38,588,3,3,0,72,1,0,0,0,0
43,741,12,15,1,89,0,0,0,0,1
23,594,3,4,1,89,0,0,0,1,0
41,641,2,5,1,70,0,0,1,0,0
31,754,2,3,1,65,0,0,0,0,0
35,598,2,3,1,84,0,1,1,0,0
38,637,12,15,0,89,0,0,0,1,1
25,556,7,8,1,67,0,0,0,0,0
35,904,3,3,1,75,0,0,1,0,0
33,864,2,3,1,77,0,0,0,0,0
44,852,2,3,1,72,0,0,0,0,0
43,629,4,3,1,68,0,0,0,0,0
28,747,6,11,1,51,1,0,1,0,0
34,694,2,2,1,81,0,0,0,0,0
31,723,14,13,1,67,0,0,0,0,0
22,564,3,3,0,69,1,0,0,0,0
28,760,2,6,0,72,1,1,0,0,0
37,684,2,4,0,81,0,0,1,1,0
41,570,14,11,1,61,1,0,1,0,0
26,638,1,3,1,65,1,0,0,0,0
40,725,4,4,0,78,0,1,0,0,0
26,849,9,10,1,63,0,0,0,0,0
40,838,12,10,1,57,0,1,0,0,0
38,603,4,4,1,83,1,0,1,0,0
43,675,11,13,0,77,0,0,0,0,0
29,730,7,9,1,75,0,0,0,0,0
30,641,13,11,1,79,0,0,0,0,0
38,699,2,5,1,74,0,1,0,0,0
41,485,14,15,1,84,1,0,1,0,0
33,798,3,5,1,67,0,0,0,0,0
28,796,10,11,1,61,0,1,0,0,0
40,579,14,14,1,68,0,0,0,0,0
30,785,2,6,1,78,0,0,0,0,0
35,755,2,6,0,69,0,0,0,0,0
31,800,12,13,1,80,0,0,0,0,0
23,510,5,5,1,83,0,0,0,1,0
38,617,11,15,1,66,0,0,0,0,0
45,705,13,12,0,73,1,0,0,0,0
26,713,3,5,1,71,0,1,1,0,0
34,600,3,6,0,76,0,0,0,0,0
25,798,3,3,1,81,0,0,0,1,0
24,720,5,6,1,59,0,0,0,0,0
32,747,3,4,0,85,1,1,1,1,0
38,614,13,12,1,88,0,0,0,0,1
43,595,4,2,1,66,1,1,1,0,0
41,710,2,2,1,55,0,0,0,0,0
43,701,13,14,1,71,0,0,0,0,0
44,772,14,11,1,77,0,0,0,0,0
40,621,2,6,1,70,0,0,0,0,0
34,747,4,3,0,99,1,1,0,0,0
35,720,2,6,1,71,0,0,0,0,0
22,753,3,5,0,49,0,0,0,0,0
33,665,3,4,1,82,0,0,0,1,0
33,714,13,14,1,87,0,0,0,0,1
36,618,2,3,0,70,1,0,1,0,0
25,654,3,5,0,80,0,0,0,0,0
42,699,12,11,1,70,0,0,1,0,0
39,646,2,3,1,77,0,1,0,0,0
36,671,2,4,1,60,0,0,1,0,0
25,701,2,2,1,80,0,0,0,0,0
24,811,5,5,1,65,0,0,0,0,0
38,756,2,6,1,96,0,1,1,1,0
44,659,4,4,1,88,0,0,0,1,0
33,798,2,5,0,74,1,0,0,0,0
28,776,2,6,0,62,1,1,0,0,0
45,583,3,6,1,95,0,0,0,0,0
44,716,12,10,1,83,0,0,0,0,0
27,827,10,15,1,78,0,0,0,0,0
27,697,10,12,1,96,0,0,0,1,1
23,904,2,2,1,63,1,0,1,0,0
28,863,6,10,0,67,0,1,0,0,0
37,750,14,10,1,71,0,0,0,0,0
37,763,3,6,1,86,1,0,0,0,0
24,746,5,4,0,84,0,0,0,0,0
45,712,13,12,0,76,0,0,0,0,0
31,602,2,3,1,69,0,0,0,0,0
45,619,3,6,1,86,1,1,0,0,0
44,695,14,14,1,75,0,0,1,0,0
43,643,14,13,1,51,0,0,0,0,0
34,698,4,2,1,86,0,0,1,1,0
41,542,2,3,1,91,0,0,1,1,0
29,725,3,4,1,50,0,0,0,0,0
33,719,3,3,0,60,0,0,0,0,0
30,829,3,2,1,88,0,0,0,1,0
38,761,3,4,0,72,0,1,0,0,0
37,701,2,5,1,80,1,0,0,0,0
30,696,4,4,1,73,0,0,0,0,0
23,569,3,3,1,65,0,0,1,0,0
39,763,4,2,1,84,1,0,0,0,0
38,655,11,14,0,77,0,0,0,0,0
33,777,3,6,1,77,0,0,1,0,0
36,767,4,6,1,87,0,0,1,1,0
29,796,10,11,1,62,1,1,1,0,0
29,688,10,10,1,74,1,0,0,0,0
40,735,11,11,1,70,0,0,0,0,0
45,762,14,13,0,70,1,0,0,0,0
22,792,2,3,1,84,1,0,0,0,0
22,925,5,5,1,66,0,0,0,0,0
27,587,9,7,1,62,1,0,0,0,0
38,779,14,10,0,66,0,0,0,0,0
42,636,13,13,1,90,0,1,0,1,1
23,813,1,6,1,75,1,0,0,0,0
32,470,14,15,1,74,0,0,1,0,0
45,803,11,11,1,67,0,1,0,0,0
39,699,3,3,1,62,0,0,1,0,0
38,568,11,10,1,72,0,0,1,0,0
33,678,3,3,1,69,0,0,0,0,0
30,625,2,6,1,58,0,1,0,0,0
38,809,13,14,1,72,0,0,0,0,0
40,565,14,11,1,74,0,0,0,0,0
41,729,4,6,1,75,0,0,0,0,0
22,630,3,3,1,82,0,0,0,0,0
44,816,11,10,1,63,0,1,0,0,0
34,614,3,3,1,72,0,0,0,0,0
39,521,4,6,1,64,1,0,0,0,0
40,759,13,10,1,55,0,0,0,0,0
23,713,3,3,0,68,0,0,0,0,0
25,526,1,3,1,79,0,0,1,0,0
36,737,3,6,1,69,1,0,0,0,0
32,654,11,12,1,88,0,0,0,0,1
41,899,14,13,1,62,0,1,0,0,0
35,615,2,3,1,67,1,0,0,0,0
37,628,3,2,0,61,0,0,0,0,0
39,641,13,13,1,59,0,0,0,0,0
30,760,2,6,1,65,0,0,1,0,0
36,614,2,5,0,79,0,0,0,0,0
31,694,12,14,1,71,0,0,0,0,0
32,758,2,2,1,64,0,0,0,0,0
25,822,6,12,1,78,0,0,0,0,0
30,753,2,5,1,69,0,0,0,0,0
45,797,11,15,0,77,0,0,1,0,0
22,619,3,6,0,83,0,0,0,0,0
41,724,14,13,1,63,1,0,0,0,0
24,517,3,5,1,93,0,0,0,1,0
31,572,3,3,1,71,0,0,0,0,0
39,504,11,13,0,59,1,0,0,0,0
31,677,3,4,0,73,0,0,0,0,0
31,845,12,13,1,75,0,1,0,0,1
33,738,14,10,1,75,1,1,0,0,0
39,727,11,13,1,93,0,0,0,0,1
36,803,2,6,1,67,0,0,1,0,0
34,598,11,10,0,80,0,0,0,0,0
33,695,2,4,1,80,0,0,0,0,0
38,577,14,13,1,79,0,1,0,0,0
41,572,3,6,0,73,0,0,1,0,0
34,585,3,2,0,74,1,0,0,0,0
42,558,3,3,1,82,0,0,0,0,0
27,576,9,9,0,64,0,0,0,0,0
35,645,14,11,1,62,0,0,0,0,0
40,782,13,15,0,89,0,0,0,0,1
38,673,14,14,1,61,0,0,0,0,0
32,781,4,6,1,91,0,1,0,1,0
24,729,2,5,1,83,1,0,0,0,0
39,649,2,3,1,78,0,0,0,0,0
31,752,3,4,1,73,0,0,0,0,0
27,674,2,3,1,83,0,0,1,1,0
